							
Wien :	Österreichische Akademie der Wissenschaften, Österreich, Institut für Corpus Linguistik und Texttechnologie	Austrian Academy of Sciences	https://ror.org/03anc3s24				
Wien :	Österreichische Akademie der Wissenschaften – Austrian Centre for                     Digital Humanities, Wien, Österreich	Austrian Centre for Digital Humanities and Cultural Heritage	https://ror.org/028bsh698				
Wien :	Austrian Centre for Digital Humanities and Cultural Heritage (Österreichische Akademie der Wissenschaften) / Universität Wien	Austrian Centre for Digital Humanities and Cultural Heritage	https://ror.org/028bsh698				
Wien :	ACDH-OEAW Austrian Centre for Digital Humanities, Österreichische                     Akademie der Wissenschaften, Österreich	Austrian Centre for Digital Humanities and Cultural Heritage	https://ror.org/028bsh698				
Wien :	Österreichische Akademie der Wissenschaften, Austrian Centre for Digital                Humanities and Cultural Heritage (ACDH-CH)	Austrian Centre for Digital Humanities and Cultural Heritage	https://ror.org/028bsh698				
Wien :	Technische Universität Wien, Faculty of Informatics, Institute of                     Computer Aided Automation, Computer Vision Lab	TU Wien	https://ror.org/04d836q62				
							
							
Hamburg :	Hamburg						
Hamburg :	Universität Hamburg	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Universität Hamburg, Germany	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Technische Universität Hamburg	Hamburg University of Technology	https://ror.org/04bs1pb34				
Hamburg :	University of Hamburg, Germany	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Universität Hamburg, Deutschland	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Helmut Schmidt Universität Hamburg	Helmut Schmidt University	https://ror.org/04e8jbs38				
Hamburg :	University of Hamburg, Deutschland	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Museum für Kunst und Gewerbe, Hamburg	Museum of Art and Design Hamburg	https://ror.org/057341e57				
Hamburg :	Technische Universität Hamburg, Deutschland	Hamburg University of Technology	https://ror.org/04bs1pb34				
Hamburg :	Universität Hamburg, Institut für Germanistik	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Hochschule für Angewandte Wissenschaften Hamburg	HAW Hamburg	https://ror.org/00fkqwx76				
Hamburg :	Hochschule für angewandte Wissenschaften, Hamburg	HAW Hamburg	https://ror.org/00fkqwx76				
Hamburg :	Staats- und Universitätsbibliothek Hamburg, Germany	Staats- und Universitätsbibliothek Hamburg	https://ror.org/00pwcvj19				
Hamburg :	Institute for German Studies, University of Hamburg	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Helmut-Schmidt-Universität / Universität der Bundeswehr	Helmut Schmidt University	https://ror.org/04e8jbs38				
Hamburg :	Language Technology Group, Universität Hamburg, Deutschland	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky	Staats- und Universitätsbibliothek Hamburg	https://ror.org/00pwcvj19				
Hamburg :	Helmut-Schmidt-Universität, Universität der Bundeswehr, Hamburg	Helmut Schmidt University	https://ror.org/04e8jbs38				
Hamburg :	Institut für die Geschichte der deutschen Juden (IGdJ), Deutschland	Institute for the History of the German Jews	https://ror.org/0206aqk41				
Hamburg :	Hamburger Zentrum für Sprachkorpora, Universität Hamburg, Deutschland	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Projekt D-WISE, Empirische Kulturwissenschaften, Universität Hamburg, Deutschland	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Geisteswissenschaftliche Infrastruktur für Nachhaltigkeit (gwin), Universität Hamburg	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Projekt D-WISE, Informatik, Language Technology Group, Universität Hamburg, Deutschland	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Institut für Germanistik, Fakultät für Sprache, Literatur und Medien, Universität Hamburg	Universität Hamburg	https://ror.org/00g30e956				
Hamburg :	Soziologisches Forschungsinstitut Göttingen, Universität Hamburg, Fachbereich Sozialökonomie, Deutschland	Soziologisches Forschungsinstitut Göttingen	https://ror.org/040pxfk62	Universität Hamburg	https://ror.org/00g30e956		
Hamburg :	Historisches Seminar - Arbeitsbereich Alte Geschichte, Universität Hamburg, Interdisciplinary Center of E-Humanities in History and Social Sciences	Universität Hamburg	https://ror.org/00g30e956				
							
							
Göttingen :	DARIAH-EU						
Göttingen :	SUB Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	GWDG Göttingen	Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen	https://ror.org/00cd95c65				
Göttingen :	SUB Göttingen, Germany	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	DARIAH-DE, Deutschland						
Göttingen :	SUB Göttingen, Deutschland	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Universität Göttingen, Germany	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Georg-August-Universität Göttingen	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Universität Göttingen, Deutschland	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Göttingen Centre for Digital Humanitie	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	GCDH, Universität Göttingen, Deutschland	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Goettingen Center for Digital Humanities	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Akademie der Wissenschaften zu Göttingen	Göttingen Academy of Sciences and Humanities	https://ror.org/04hsa7a08				
Göttingen :	Staats- und Universitätsbibliothek Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Staats- und Universtitätsbibliothek Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Georg-August-Universität Göttingen, Deutschland	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Georg-August Universität Göttingen, Deutschland	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Akademie der Wisschenschaften zu Göttingen, Germany	Göttingen Academy of Sciences and Humanities	https://ror.org/04hsa7a08				
Göttingen :	Akademie der Wissenschaften zu Göttingen, Deutschland	Göttingen Academy of Sciences and Humanities	https://ror.org/04hsa7a08				
Göttingen :	Universität Göttingen, Seminar für Deutsche Philologie	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Soziologisches Forschungsinstitut Göttingen, Deutschland	Soziologisches Forschungsinstitut Göttingen	https://ror.org/040pxfk62				
Göttingen :	Staats- und Universitätsbibliothek Göttingen, Deutschland	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Gesellschaft für wissenschaftliche Datenverarbeitung mbH (GWDG)	Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen	https://ror.org/00cd95c65				
Göttingen :	Gesellschaft für wissenschaftliche Datenverarbeitung mgH Göttingen	Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen	https://ror.org/00cd95c65				
Göttingen :	Seminar für Deutsche Philologie, Georg-August-Universität Göttingen	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Humanities Data Center, Staats- und Universitätsbibliothek Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Niedersächsiche Staats- und Universitätsbibliothek Göttingen, Germany	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek Göttingen, Germany	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Niedersächsische Staat- und Universitätsbibliothek Göttingen, Deutschland	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek Göttingen, Deutschland	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek, Göttingen, Deutschland	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Göttingen Centre for Digital Humanities, Universität Göttingen, Deutschland	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Göttingen Centre for Digital Humanities, Georg-August-Universität Göttingen	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Niersächsische Staats- und Universitätsbibliothek                     Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Georg-August-Universität Göttingen, Deutschland - GCDH/Archäologisches Institut	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek                     Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Leiterin des Rats für Informationsinfrastrukturen (RfII), Geschäftsstelle Göttingen	German Council for Scientific Information Infrastructures	https://ror.org/050eva982				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek Göttingen,                Germany	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften	Max Planck Institute for the Study of Religious and Ethnic Diversity	https://ror.org/0080y7t67				
Göttingen :	Gesellschaft für wissenschaftliche Datenverarbeitung mbH,                     Göttingen	Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen	https://ror.org/00cd95c65				
Göttingen :	Göttingen Centre for Digital Humanities, Georg-August Universität Göttingen, Deutschland	University of Göttingen	https://ror.org/01y9bpm73				
Göttingen :	Akademie der Wissenschaften zu Göttingen, Koordination Digitalisierung und Datenkuration	Göttingen Academy of Sciences and Humanities	https://ror.org/04hsa7a08				
Göttingen :	Akademie der Wissenschaften zu Göttingen, Germany / Göttingen Centre for Digital Humanities	Göttingen Academy of Sciences and Humanities	https://ror.org/04hsa7a08	University of Göttingen	https://ror.org/01y9bpm73		
Göttingen :	Niedersächsische Staat- und Universitätsbibliothek Göttingen,                     Deutschland	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek Göttingen,                     Deutschland	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Max-Planck-Institut zur Erforschung multireligiöser und multiethnischer Gesellschaften, Germany	Max Planck Institute for the Study of Religious and Ethnic Diversity	https://ror.org/0080y7t67				
Göttingen :	Niedersächsische Staats- und Universitätsbibliothek Göttingen, Georg-August-Universität Göttingen	Niedersächsische Staats-und Universitätsbibliothek Göttingen	https://ror.org/05745n787				
Göttingen :	Georg-August-Universität Göttingen, Germany, Theodor Fontane-Arbeitsstelle, Seminar für Deutsche Philologie	University of Göttingen	https://ror.org/01y9bpm73				
							
							
Leipzig :	Leipzig						
Leipzig :	HTWK Leipzig	Leipzig University of Applied Sciences	https://ror.org/03xgcq477				
Leipzig :	Universität Leipzig	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	HTWK Leipzig, Deutschland	Leipzig University of Applied Sciences	https://ror.org/03xgcq477				
Leipzig :	Universität Leipzig, Germany	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Universität Leipzig, Germany	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Leipzig University, Deutschland	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Leipzig Universität, Deutschland	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Leibniz-Institut für Länderkunde	Leibniz Institute for Regional Geography	https://ror.org/02wt6e634				
Leipzig :	Universität Leipzig, Deutschland	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Bach-Archiv Leipzig, Deutschland	Bach Archiv Leipzig	https://ror.org/05s928n76				
Leipzig :	Deutsches Biomasseforschungszentrum	Deutsches Biomasseforschungszentrum	https://ror.org/008qpg558				
Leipzig :	Universitätsbibliothek Leipzig, Deutschland	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Institut für Germanistik, Universität Leipzig	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Computational Humanities, Universität Leipzig	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Leibniz-Institut für Länderkunde, Deutschland	Leibniz Institute for Regional Geography	https://ror.org/02wt6e634				
Leipzig :	Sächsische Akademie der Wissenschaften zu Leipzig	Saxon Academy of Sciences in Leipzig	https://ror.org/03zxjdk07				
Leipzig :	Universität Leipzig, Deutschland, Alte Geschichte	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Institut für Sächsische Geschichte und Volkskunde	Institut für Sächsische Geschichte und Volkskunde	https://ror.org/023vb4t46				
Leipzig :	Computational Humanities Group, Universität Leipzig	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Hochschule für Musik und Theater Leipzig, Deutschland	University of Music and Theatre Leipzig	https://ror.org/04msbx814				
Leipzig :	Universität Leipzig\Historisches Seminar, Deutschland	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Universitaet Leipzig, Rechenzentrum, Leipzig, Deutschland	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Sächsische Akademie der Wissenschaften zu Leipzig, Deutschland	Saxon Academy of Sciences in Leipzig	https://ror.org/03zxjdk07				
Leipzig :	Spezielle Botanik und Funktionelle Biodiversität, Universität Leipzig	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Sächsische Akademie der Wissenschaften zu Leipzig, Projekt Bach-Repertorium	Saxon Academy of Sciences in Leipzig	https://ror.org/03zxjdk07				
Leipzig :	Sächsische Akademie der Wissenschaften zu Leipzig,                Deutschland	Saxon Academy of Sciences in Leipzig	https://ror.org/03zxjdk07				
Leipzig :	Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO), Deutschland	Leibniz Institute for the History and Culture of Eastern Europe (GWZO)	https://ror.org/04tjfqn96				
Leipzig :	Spezielle Botanik und Funktionelle Biodiversität, Universität                Leipzig	Leipzig University	https://ror.org/03s7gtk40				
Leipzig :	Hochschule für Technik, Wirtschaft und Kultur (HTWK) Leipzig,                     Deutschland	Leipzig University of Applied Sciences	https://ror.org/03xgcq477				
Leipzig :	Universität Leipzig, Deutschland, Hochschuldidaktisches Zentrum Sachsen, Lehrpraxis im Transfer	Leipzig University	https://ror.org/03s7gtk40	Hochschuldidaktischen Zentrum Sachsen	https://ror.org/02dxkcn59		
Leipzig :	Arbeitsgemeinschaft Geschichte und EDV e.V., FB III - Alte Geschichte, Universität Trier, Interdisciplinary Center of E-Humanities in History and Social Sciences, Historisches Seminar - Lehrstuhl Alte Geschichte, Universität Leipzig	University of Trier	https://ror.org/02778hg05	Leipzig University	https://ror.org/03s7gtk40		
							
							
Potsdam :	Universität Potsdam	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Universitaet Potsdam	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Fachhochschule Potsdam	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	FH Potsdam, Deutschland	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	Uni Potsdam, Deutschland	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	ULB Darmstadt, FH Potsdam	Technical University of Darmstadt	https://ror.org/05n911h24	University of Applied Sciences Potsdam	https://ror.org/012m9bp23		
Potsdam :	Universität Potsdam, Germany	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Fachhochschule Potsdam, UCLAB	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	Fachhochschule Potsdam, Germany	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	Universität Postdam, Deutschland	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Universität Potsdam, Deutschland	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Theodor Fontane Gesellschaft e.V.						
Potsdam :	Fachhochschule Potsdam, Deutschland	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	UCLAB, Fachhochschule Potsdam, Germany	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	University of Appliend Sciences Potsdam	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	UCLAB, Fachhochschule Potsdam, Deutschland	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	Department Psychologie, Universität Potsdam	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Theodor-Fontane-Archiv, Universität Potsdam	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Theodor-Fontane-Archiv | Universität Potsdam	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Theodor-Fontane-Archiv | Universität Potsdam	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Zentrum für Zeithistorische Forschung, Deutschland	Leibniz-Centre for Contemporary History	https://ror.org/005xmsp39				
Potsdam :	Hasso-Plattner-Insitut, Universität Potsdam, Germany	Hasso Plattner Institute	https://ror.org/058rn5r42				
Potsdam :	Theodor-Fontane-Archiv, Universität Potsdam, Deutschland	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Urban Complexity Lab, Fachhochschule Potsdam, Deutschland	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	Brandenburgisches Zentrum für Medienwissenschaften, Potsdam						
Potsdam :	Medizinische Hochschule Brandenburg,                Germany	Medizinische Hochschule Brandenburg Theodor Fontane	https://ror.org/04839sh14				
Potsdam :	Netzwerk Digitale Geisteswissenschaften, Universität Potsdam	University of Potsdam	https://ror.org/03bnmw459				
Potsdam :	Fachhochschule Potsdam, Fachbereich Informationswissenschaften, RDMO, Deutschland	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
Potsdam :	Stellvertretende Vorsitzende der AG Datenzentren des DHd, Fachbereich Informationswissenschaften, Fachhochschule Potsdam, Deutschland	University of Applied Sciences Potsdam	https://ror.org/012m9bp23				
							
							
München :	LMU, München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Munich Research						
München :	LMU München, Germany	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	LMU Muenchen, Germany	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	LMU München, Deutschland	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Deutsches Museum, München	Deutsches Museum	https://ror.org/00a7n7g54				
München :	Deutsches Museum, Deutschland	Deutsches Museum	https://ror.org/00a7n7g54				
München :	Bayerische Staatsbibliothek, Germany	Bavarian State Library	https://ror.org/031h71w90				
München :	Bayerische Staatsbilbliothek, München	Bavarian State Library	https://ror.org/031h71w90				
München :	Ludwig-Maximilans-Universität München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Ludwig-Maximilians Universität München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Ludwig-Maximilians-Universität München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Ludwig-Maximilians-Universität, Germany	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Institut für Zeitgeschichte, Deutschland	Institut für Zeitgeschichte München–Berlin	https://ror.org/008pp7a77				
München :	Bayerische Staatsbibliothek München, Germany	Bavarian State Library	https://ror.org/031h71w90				
München :	Bayerische Akademie der Wissenschaften, München	Bavarian Academy of Sciences and Humanities	https://ror.org/001rdaz60				
München :	Universtiät Bern / Universität München, Germany	University of Bern	https://ror.org/02k7v4d05	Ludwig-Maximilians-Universität München	https://ror.org/05591te55		
München :	Ludwig Maximilians Universität München, Germany	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Ludwig-Maximilians-Universität München, Germany	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Bayerische Akademie der Wissenschaftten, Germany	Bavarian Academy of Sciences and Humanities	https://ror.org/001rdaz60				
München :	Ludwig Maximilians Universität München, Deutschland	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Ludwig-Maximilians-Universität München, Deutschland	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Bayerische Akademie der Wissenschaften, Deutschland	Bavarian Academy of Sciences and Humanities	https://ror.org/001rdaz60				
München :	Richard Strauss: Werke. Kritische Ausgabe, Universität München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Technische Universität München, Universität Regensburg, Deutschland	Technical University of Munich	https://ror.org/02kkvpp62	University of Regensburg	https://ror.org/01eezs655		
München :	Centrum für Informations-und Sprachverarbeitung (CIS), LMU, München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Centrum für Informations- und Sprachverarbeitung (CIS), LMU, München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Historische Kommission bei der Bayerischen Akademie der Wissenschaften, Germany	Bavarian Academy of Sciences and Humanities	https://ror.org/001rdaz60				
München :	Institut für Kunstgeschichte, Ludwig-Maximilians-Universität München, Deutschland	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Historische Kommission bei der Bayerischen Akademie der Wissenschaften, Deutschland	Bavarian Academy of Sciences and Humanities	https://ror.org/001rdaz60				
München :	IT-Gruppe Geisteswissenschaften, Ludwig-Maximilians-Universität München, Deutschland	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Historische Kommission bei der Bayerischen Akademie der                Wissenschaften	Bavarian Academy of Sciences and Humanities	https://ror.org/001rdaz60				
München :	Bayerisches Archiv für Sprachsignale, Institut für Phonetik und Sprachverarbeitung, Deutschland	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Centrum für Informations- und Sprachverarbeitung - Ludwig-Maximilians-Universität München, Deutschland	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
München :	Centrum für Informations- und Sprachverarbeitung, in Zusammenarbeit mit dem Lehrstuhl II der Fakultät für Philosophie, Wissenschaftstheorie und Religionswissenschaft, LMU München	Ludwig-Maximilians-Universität München	https://ror.org/05591te55				
							
							
Graz :	GrazMuseum						
Graz :	Universität Graz	University of Graz	https://ror.org/01faaaf77				
Graz :	Stadtarchiv Graz						
Graz :	ZIM Uni Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Universität Graz, Austria	University of Graz	https://ror.org/01faaaf77				
Graz :	Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Know-Center Graz, Österreich	Know Center	https://ror.org/004zhad81				
Graz :	Museumsakademie Joanneum, Graz	Universalmuseum Joanneum	https://ror.org/00nxtmb68				
Graz :	Karl-Franzens-Universität Graz	University of Graz	https://ror.org/01faaaf77				
Graz :	ZIM, Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	ZIM-ACDH, Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Technische Universität Graz, Österreich	Graz University of Technology	https://ror.org/00d7xrm67				
Graz :	Karl-Franzens-Universität Graz, Austria	University of Graz	https://ror.org/01faaaf77				
Graz :	Zentrum für Informationsmodellierung, Graz	University of Graz	https://ror.org/01faaaf77				
Graz :	Karl-Franzens Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Karl-Franzens-Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Zentrum für Informationsmodellierung, Universität Graz	University of Graz	https://ror.org/01faaaf77				
Graz :	Institut für Germanistik, Karl-Franzens-Universität Graz	University of Graz	https://ror.org/01faaaf77				
Graz :	Institut für Sprachwissenschaft, Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Zentrum für Informationsmodellierung Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Zentrum für Informationsmodellierung, Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Institut für Sprachwissenschaft,                Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Zentrum für Informationsmodellierung - Austrian Centre for Digital Humanities, Universität Graz, Austria	University of Graz	https://ror.org/01faaaf77				
Graz :	Zentrum für Informationsmodellierung - Austrian Centre for Digital                Humanities, Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Institut Zentrum für Informationsmodellierung - Austrian Centre for Digital                Humanities, Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	ZIM-ACDH Zentrum für Informationsmodellierung - Austrian Centre for                     Digital Humanities, Karl-Franzens-Universität Graz, Österreich	University of Graz	https://ror.org/01faaaf77				
Graz :	Arbeitsgemeinschaft Geschichte und EDV e.V, Interdisciplinary Center of E-Humanities in History and Social Sciences, Institut für Alte Geschichte und Altertumskunde – Karl Franzens-Universität Graz	University of Graz	https://ror.org/01faaaf77				
							
							
Mainz :	HS Mainz, Deutschland	University of Applied Sciences Mainz	https://ror.org/02re32a17				
Mainz :	JGU Mainz, Deutschland	Johannes Gutenberg University Mainz	https://ror.org/023b0x485				
Mainz :	Universitätsarchiv Mainz	Johannes Gutenberg University Mainz	https://ror.org/023b0x485				
Mainz :	Hochschule Mainz, Deutschland	University of Applied Sciences Mainz	https://ror.org/02re32a17				
Mainz :	Johannes Gutenberg-Universität Mainz	Johannes Gutenberg University Mainz	https://ror.org/023b0x485				
Mainz :	Hochschule Mainz, Mainz, Deutschland	University of Applied Sciences Mainz	https://ror.org/02re32a17				
Mainz :	i3mainz Fachhochschule Mainz, Germany	University of Applied Sciences Mainz	https://ror.org/02re32a17				
Mainz :	Johannes-Gutenberg-Universität, Germany	Johannes Gutenberg University Mainz	https://ror.org/023b0x485				
Mainz :	Johannes Gutenberg-Universität, Deutschland	Johannes Gutenberg University Mainz	https://ror.org/023b0x485				
Mainz :	Leibniz-Institut für Europäische Geschichte	Leibniz Institute of European History	https://ror.org/059dyrr28				
Mainz :	Institut für Europäische Geschichte, Deutschland	Leibniz Institute of European History	https://ror.org/059dyrr28				
Mainz :	Johannes Gutenberg-Universität Mainz, Deutschland	Johannes Gutenberg University Mainz	https://ror.org/023b0x485				
Mainz :	Leibniz-Institut für europäische Geschichte Mainz	Leibniz Institute of European History	https://ror.org/059dyrr28				
Mainz :	Hochschule Mainz – University of Applied Sciences	University of Applied Sciences Mainz	https://ror.org/02re32a17				
Mainz :	Johannes Gutenberg Universität Mainz, Deutschland	Johannes Gutenberg University Mainz	https://ror.org/023b0x485				
Mainz :	Leibniz-Institut für Europäische Geschichte (IEG)	Leibniz Institute of European History	https://ror.org/059dyrr28				
Mainz :	Leibniz-Institut für Europäische Geschichte, Mainz	Leibniz Institute of European History	https://ror.org/059dyrr28				
Mainz :	Akademie der Wissenschaften und der Literatur Mainz	Academy of Sciences and Literature	https://ror.org/01kdxra28				
Mainz :	Akademie der Wissenschaften und der Literatur, Mainz	Academy of Sciences and Literature	https://ror.org/01kdxra28				
Mainz :	Akademie der Wissenschaften und der Literatur | Mainz	Academy of Sciences and Literature	https://ror.org/01kdxra28				
Mainz :	Römisch-Germanisches Zentralmuseum, Mainz, Deutschland	LEIZA - Leibniz-Zentrum für Archäologie	https://ror.org/0483qx226				
Mainz :	Leibniz-Institut für Europäische Geschichte, Deutschland	Leibniz Institute of European History	https://ror.org/059dyrr28				
Mainz :	Akademie der Wissenschaften und der Literatur Mainz, Germany	Academy of Sciences and Literature	https://ror.org/01kdxra28				
Mainz :	Hochschule Mainz - University of Applied Sciences, Deutschland	University of Applied Sciences Mainz	https://ror.org/02re32a17				
Mainz :	Akademie der Wissenschaften und Literatur | Mainz, Deutschland	Academy of Sciences and Literature	https://ror.org/01kdxra28				
Mainz :	Hochschule Mainz – University of Applied Sciences, Deutschland	University of Applied Sciences Mainz	https://ror.org/02re32a17				
